STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089734,DOME FUJI AY,20100321,-56,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100322,-63,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100323,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100325,-75,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100328,-70,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100330,-69,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100331,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100401,-73,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100402,-73,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100405,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100406,-63,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100407,-63,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100408,-68,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100416,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100418,-74,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100419,-86,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100420,-88,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100421,-84,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100422,-87,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100423,-86,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100424,-79,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100425,-81,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100426,-73,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100427,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100428,-74,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100429,-86,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100430,-87,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100501,-89,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100502,-84,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100503,-53,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100504,-62,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100505,-81,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100506,-79,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100507,-87,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100508,-92,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100509,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100510,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100511,-80,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100512,-80,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100513,-77,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100514,-83,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100515,-84,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100516,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100517,-83,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,20100518,-79,-9999,-9999
